0.000000	10.900000	5.700000	6.900000	7.866667	8.633333	8.366667	9.000000	100.833333	78.733333	43.266667	90.700000
10.900000	0.000000	7.200000	13.100000	18.966667	19.066667	18.933333	19.566667	92.133333	67.466667	43.966667	94.433333
5.700000	7.200000	0.000000	5.100000	8.366667	8.566667	8.533333	9.133333	101.466667	79.966667	46.833333	89.166667
6.900000	13.100000	5.100000	0.000000	5.100000	5.566667	5.200000	4.800000	104.100000	82.266667	52.200000	85.166667
7.866667	18.966667	8.366667	5.100000	0.000000	0.900000	0.566667	0.633333	106.233333	84.333333	54.600000	89.233333
8.633333	19.066667	8.566667	5.566667	0.900000	0.000000	0.766667	0.833333	106.666667	84.633333	54.966667	89.066667
8.366667	18.933333	8.533333	5.200000	0.566667	0.766667	0.000000	0.566667	106.400000	84.500000	54.833333	89.133333
9.000000	19.566667	9.133333	4.800000	0.633333	0.833333	0.566667	0.000000	107.033333	85.200000	55.400000	88.433333
100.833333	92.133333	101.466667	104.100000	106.233333	106.666667	106.400000	107.033333	0.000000	51.233333	38.033333	188.200000
78.733333	67.466667	79.966667	82.266667	84.333333	84.633333	84.500000	85.200000	51.233333	0.000000	40.233333	136.633333
43.266667	43.966667	46.833333	52.200000	54.600000	54.966667	54.833333	55.400000	38.033333	40.233333	0.000000	123.600000
90.700000	94.433333	89.166667	85.166667	89.233333	89.066667	89.133333	88.433333	188.200000	136.633333	123.600000	0.000000
