0.000000	47.033333	22.700000	22.866667	22.700000	22.700000	23.066667	22.700000	193.166667	3182.566667	6620.633333	2197.200000
47.033333	0.000000	25.000000	25.166667	25.000000	25.000000	25.366667	25.000000	195.466667	3184.866667	6622.933333	2199.500000
22.700000	25.000000	0.000000	0.833333	0.666667	0.666667	1.033333	0.666667	171.133333	3160.533333	6598.600000	2175.166667
22.866667	25.166667	0.833333	0.000000	0.833333	0.833333	1.200000	0.833333	171.300000	3160.700000	6598.766667	2175.333333
22.700000	25.000000	0.666667	0.833333	0.000000	0.666667	1.033333	0.666667	171.133333	3160.533333	6598.600000	2175.166667
22.700000	25.000000	0.666667	0.833333	0.666667	0.000000	1.033333	0.666667	171.133333	3160.533333	6598.600000	2175.166667
23.066667	25.366667	1.033333	1.200000	1.033333	1.033333	0.000000	1.033333	171.500000	3160.900000	6598.966667	2175.533333
22.700000	25.000000	0.666667	0.833333	0.666667	0.666667	1.033333	0.000000	171.133333	3160.533333	6598.600000	2175.166667
193.166667	195.466667	171.133333	171.300000	171.133333	171.133333	171.500000	171.133333	0.000000	3331.000000	6769.066667	2345.633333
3182.566667	3184.866667	3160.533333	3160.700000	3160.533333	3160.533333	3160.900000	3160.533333	3331.000000	0.000000	9758.466667	5335.033333
6620.633333	6622.933333	6598.600000	6598.766667	6598.600000	6598.600000	6598.966667	6598.600000	6769.066667	9758.466667	0.000000	8773.100000
2197.200000	2199.500000	2175.166667	2175.333333	2175.166667	2175.166667	2175.533333	2175.166667	2345.633333	5335.033333	8773.100000	0.000000
