0.000000	1228.366667	424.500000	258.266667	211.066667	216.166667	210.366667	219.733333	25695.500000	19047.200000	10028.533333	29876.966667
1228.366667	0.000000	1268.600000	1102.366667	1055.166667	1060.266667	1054.466667	1063.833333	26539.600000	19891.300000	10872.633333	30721.066667
424.500000	1268.600000	0.000000	298.500000	251.300000	256.400000	250.600000	259.966667	25735.733333	19087.433333	10068.766667	29917.200000
258.266667	1102.366667	298.500000	0.000000	85.066667	90.166667	84.366667	93.733333	25569.500000	18921.200000	9902.533333	29750.966667
211.066667	1055.166667	251.300000	85.066667	0.000000	42.966667	37.166667	46.533333	25522.300000	18874.000000	9855.333333	29703.766667
216.166667	1060.266667	256.400000	90.166667	42.966667	0.000000	42.266667	51.633333	25527.400000	18879.100000	9860.433333	29708.866667
210.366667	1054.466667	250.600000	84.366667	37.166667	42.266667	0.000000	45.833333	25521.600000	18873.300000	9854.633333	29703.066667
219.733333	1063.833333	259.966667	93.733333	46.533333	51.633333	45.833333	0.000000	25530.966667	18882.666667	9864.000000	29712.433333
25695.500000	26539.600000	25735.733333	25569.500000	25522.300000	25527.400000	25521.600000	25530.966667	0.000000	44358.433333	35339.766667	55188.200000
19047.200000	19891.300000	19087.433333	18921.200000	18874.000000	18879.100000	18873.300000	18882.666667	44358.433333	0.000000	28691.466667	48539.900000
10028.533333	10872.633333	10068.766667	9902.533333	9855.333333	9860.433333	9854.633333	9864.000000	35339.766667	28691.466667	0.000000	39521.233333
29876.966667	30721.066667	29917.200000	29750.966667	29703.766667	29708.866667	29703.066667	29712.433333	55188.200000	48539.900000	39521.233333	0.000000
