0.000000	96.066667	98.633333	57.633333	43.733333	44.400000	43.700000	43.400000	39421.366667	16151.666667	271.866667	1860.900000
96.066667	0.000000	110.433333	69.433333	55.533333	56.200000	55.500000	55.200000	39433.166667	16163.466667	283.666667	1872.700000
98.633333	110.433333	0.000000	72.000000	58.100000	58.766667	58.066667	57.766667	39435.733333	16166.033333	286.233333	1875.266667
57.633333	69.433333	72.000000	0.000000	17.100000	17.766667	17.066667	16.766667	39394.733333	16125.033333	245.233333	1834.266667
43.733333	55.533333	58.100000	17.100000	0.000000	3.866667	3.166667	2.866667	39380.833333	16111.133333	231.333333	1820.366667
44.400000	56.200000	58.766667	17.766667	3.866667	0.000000	3.833333	3.533333	39381.500000	16111.800000	232.000000	1821.033333
43.700000	55.500000	58.066667	17.066667	3.166667	3.833333	0.000000	2.833333	39380.800000	16111.100000	231.300000	1820.333333
43.400000	55.200000	57.766667	16.766667	2.866667	3.533333	2.833333	0.000000	39380.500000	16110.800000	231.000000	1820.033333
39421.366667	39433.166667	39435.733333	39394.733333	39380.833333	39381.500000	39380.800000	39380.500000	0.000000	55488.766667	39608.966667	41198.000000
16151.666667	16163.466667	16166.033333	16125.033333	16111.133333	16111.800000	16111.100000	16110.800000	55488.766667	0.000000	16339.266667	17928.300000
271.866667	283.666667	286.233333	245.233333	231.333333	232.000000	231.300000	231.000000	39608.966667	16339.266667	0.000000	2048.500000
1860.900000	1872.700000	1875.266667	1834.266667	1820.366667	1821.033333	1820.333333	1820.033333	41198.000000	17928.300000	2048.500000	0.000000
