0.000000	5.866667	6.933333	6.300000	6.433333	6.400000	6.133333	6.300000	66.666667	33.200000	18.733333	81.966667
5.866667	0.000000	6.400000	5.800000	4.766667	5.133333	5.266667	5.300000	67.300000	29.200000	17.666667	82.666667
6.933333	6.400000	0.000000	3.566667	4.700000	4.866667	4.600000	4.466667	62.100000	24.766667	17.466667	77.466667
6.300000	5.800000	3.566667	0.000000	3.200000	3.266667	3.333333	2.533333	62.300000	30.133333	17.300000	77.400000
6.433333	4.766667	4.700000	3.200000	0.000000	0.433333	0.400000	0.466667	65.333333	30.233333	18.300000	81.366667
6.400000	5.133333	4.866667	3.266667	0.433333	0.000000	0.366667	0.466667	65.333333	29.766667	18.000000	81.366667
6.133333	5.266667	4.600000	3.333333	0.400000	0.366667	0.000000	0.400000	65.033333	30.200000	18.300000	81.066667
6.300000	5.300000	4.466667	2.533333	0.466667	0.466667	0.400000	0.000000	65.200000	30.033333	18.300000	81.100000
66.666667	67.300000	62.100000	62.300000	65.333333	65.333333	65.033333	65.200000	0.000000	68.900000	35.566667	47.900000
33.200000	29.200000	24.766667	30.133333	30.233333	29.766667	30.200000	30.033333	68.900000	0.000000	29.066667	77.633333
18.733333	17.666667	17.466667	17.300000	18.300000	18.000000	18.300000	18.300000	35.566667	29.066667	0.000000	41.566667
81.966667	82.666667	77.466667	77.400000	81.366667	81.366667	81.066667	81.100000	47.900000	77.633333	41.566667	0.000000
